id,composition,energyperatom,volume,num_sites
Na3Sb1O3S1_sg62_icsd_411438_4,Na3Sb1O3S1,-4.73206,624.65434,32
Na3Sb1O3S1_sg6_icsd_183049_3,Na3Sb1O3S1,-4.4532,148.02347,8
Na3Sb1O3S1_sg6_icsd_183049_4,Na3Sb1O3S1,-4.63704,135.72748,8
Na3Sb1O4_sg114_icsd_072860_1,Na3Sb1O4,-5.06963,260.95343,16
Na3Sb1O4_sg11_icsd_245983_1,Na3Sb1O4,-5.10991,200.91701,16
Na3Sb1O4_sg121_icsd_064721_1,Na3Sb1O4,-5.08291,268.24638,16
Na3Sb1O4_sg123_icsd_023325_1,Na3Sb1O4,-4.11013,132.71668,8
Na3Sb1O4_sg123_icsd_280072_1,Na3Sb1O4,-5.0613,104.44981,8
Na3Sb1O4_sg12_icsd_245962_1,Na3Sb1O4,-4.77252,485.75882,32
Na3Sb1O4_sg12_icsd_245968_1,Na3Sb1O4,-4.7393,511.67772,32
Na3Sb1O4_sg12_icsd_411096_1,Na3Sb1O4,-4.86432,523.65077,32
Na3Sb1O4_sg12_icsd_415136_1,Na3Sb1O4,-4.96587,442.82556,32
Na3Sb1O4_sg12_icsd_420074_1,Na3Sb1O4,-4.77457,441.98481,32
Na3Sb1O4_sg130_icsd_201026_1,Na3Sb1O4,-4.54633,567.76543,32
Na3Sb1O4_sg136_icsd_109087_1,Na3Sb1O4,-5.09805,397.67015,32
Na3Sb1O4_sg139_icsd_109090_1,Na3Sb1O4,-5.00893,196.48573,16
Na3Sb1O4_sg140_icsd_281417_1,Na3Sb1O4,-3.68404,691.05476,32
Na3Sb1O4_sg140_icsd_652443_1,Na3Sb1O4,-4.51505,416.97492,32
Na3Sb1O4_sg14_icsd_067658_1,Na3Sb1O4,-4.74265,526.38249,32
Na3Sb1O4_sg15_icsd_249417_1,Na3Sb1O4,-5.04515,557.98723,32
Na3Sb1O4_sg15_icsd_409330_1,Na3Sb1O4,-5.02019,399.16297,32
Na3Sb1O4_sg161_icsd_065142_1,Na3Sb1O4,-5.04073,743.33458,48
Na3Sb1O4_sg166_icsd_262033_1,Na3Sb1O4,-4.66031,357.70001,24
Na3Sb1O4_sg173_icsd_407561_1,Na3Sb1O4,-5.03618,286.30557,16
Na3Sb1O4_sg176_icsd_001518_1,Na3Sb1O4,-4.77641,264.08219,16
Na3Sb1O4_sg176_icsd_246790_1,Na3Sb1O4,-4.7116,1204.40912,48
Na3Sb1O4_sg176_icsd_640055_1,Na3Sb1O4,-4.71762,248.93783,16
Na3Sb1O4_sg186_icsd_412207_1,Na3Sb1O4,-4.65488,240.97927,16
Na3Sb1O4_sg190_icsd_026179_1,Na3Sb1O4,-4.85073,309.61734,16
Na3Sb1O4_sg194_icsd_159456_1,Na3Sb1O4,-4.42297,241.25887,16
Na3Sb1O4_sg194_icsd_169045_1,Na3Sb1O4,-4.20205,257.42288,16
Na3Sb1O4_sg194_icsd_419118_1,Na3Sb1O4,-4.44669,240.91169,16
Na3Sb1O4_sg198_icsd_035649_1,Na3Sb1O4,-5.07675,510.57488,32
Na3Sb1O4_sg20_icsd_245976_1,Na3Sb1O4,-4.79558,509.33245,32
Na3Sb1O4_sg215_icsd_409449_1,Na3Sb1O4,-4.89801,214.66577,8
Na3Sb1O4_sg217_icsd_044707_1,Na3Sb1O4,-4.9646,227.51301,16
Na3Sb1O4_sg218_icsd_028836_1,Na3Sb1O4,-5.04287,250.45365,16
Na3Sb1O4_sg26_icsd_063016_1,Na3Sb1O4,-4.76465,264.51993,16
Na3Sb1O4_sg26_icsd_245982_1,Na3Sb1O4,-4.8888,210.86735,16
Na3Sb1O4_sg2_icsd_056789_1,Na3Sb1O4,-5.10399,220.09137,16
Na3Sb1O4_sg31_icsd_095547_1,Na3Sb1O4,-5.10219,268.12886,16
Na3Sb1O4_sg36_icsd_402642_1,Na3Sb1O4,-5.01195,475.19019,32
Na3Sb1O4_sg38_icsd_245969_1,Na3Sb1O4,-4.73704,260.37032,16
Na3Sb1O4_sg44_icsd_080667_1,Na3Sb1O4,-4.92647,354.14574,16
Na3Sb1O4_sg46_icsd_043823_1,Na3Sb1O4,-4.38563,566.5744,32
Na3Sb1O4_sg47_icsd_020082_1,Na3Sb1O4,-4.44623,102.20785,8
Na3Sb1O4_sg47_icsd_071640_1,Na3Sb1O4,-4.45248,231.03578,16
Na3Sb1O4_sg4_icsd_065246_1,Na3Sb1O4,-4.86314,569.47664,32
Na3Sb1O4_sg52_icsd_201691_1,Na3Sb1O4,-4.72547,504.33272,32
Na3Sb1O4_sg59_icsd_107445_1,Na3Sb1O4,-5.00129,252.83071,16
Na3Sb1O4_sg62_icsd_015138_1,Na3Sb1O4,-4.63325,526.08236,32
Na3Sb1O4_sg62_icsd_180319_1,Na3Sb1O4,-5.00008,563.35118,32
Na3Sb1O4_sg62_icsd_402363_1,Na3Sb1O4,-5.09002,558.82983,32
Na3Sb1O4_sg63_icsd_015139_1,Na3Sb1O4,-4.60183,623.75195,32
Na3Sb1O4_sg63_icsd_056817_1,Na3Sb1O4,-5.04639,538.86544,32
Na3Sb1O4_sg63_icsd_091243_1,Na3Sb1O4,-5.09684,402.26829,32
Na3Sb1O4_sg63_icsd_245975_1,Na3Sb1O4,-4.87641,441.39963,32
Na3Sb1O4_sg65_icsd_065881_1,Na3Sb1O4,-4.54866,207.52868,16
Na3Sb1O4_sg65_icsd_089232_1,Na3Sb1O4,-4.77171,319.01433,16
Na3Sb1O4_sg6_icsd_245989_1,Na3Sb1O4,-4.59769,275.32164,16
Na3Sb1O4_sg91_icsd_059924_1,Na3Sb1O4,-5.15692,406.98474,32
Na3Sb1O4_sg9_icsd_411243_1,Na3Sb1O4,-5.15022,403.94572,32
Na3Sc1F3Cl3_sg146_icsd_097452_1,Na3Sc1F3Cl3,-4.59446,190.96046,10
Na3Sc1F3Cl3_sg146_icsd_097452_3,Na3Sc1F3Cl3,-4.57472,224.35023,10
Na3Sc1F3Cl3_sg15_icsd_004101_4,Na3Sc1F3Cl3,-4.52976,874.93092,40
Na3Sc1F3Cl3_sg176_icsd_423299_4,Na3Sc1F3Cl3,-4.57046,442.90933,20
Na3Sc1F3Cl3_sg176_icsd_423302_1,Na3Sc1F3Cl3,-4.52153,422.52127,20
Na3Sc1F3Cl3_sg62_icsd_080637_1,Na3Sc1F3Cl3,-4.58401,829.40573,40
Na3Sc1F3Cl3_sg62_icsd_080637_2,Na3Sc1F3Cl3,-4.54324,851.97307,40
Na3Sc1F3Cl3_sg62_icsd_080637_5,Na3Sc1F3Cl3,-4.41233,825.83859,40
Na3Sc1La1P3_sg11_icsd_002515_1,Na3Sc1La1P3,-4.39734,407.17355,16
Na3Sc1La1P3_sg11_icsd_002515_2,Na3Sc1La1P3,-4.45408,428.6837,16
Na3Sc1La1P3_sg11_icsd_002515_4,Na3Sc1La1P3,-4.33863,395.88643,16
Na3Sc1La1P3_sg11_icsd_035707_2,Na3Sc1La1P3,-4.23419,868.55494,32
Na3Sc1La1P3_sg11_icsd_035707_4,Na3Sc1La1P3,-4.39662,798.85228,32
Na3Sc1La1P3_sg11_icsd_415102_1,Na3Sc1La1P3,-4.48407,392.64369,16
Na3Sc1La1P3_sg11_icsd_415102_2,Na3Sc1La1P3,-4.45308,409.40343,16
Na3Sc1La1P3_sg11_icsd_415102_3,Na3Sc1La1P3,-4.28465,401.07196,16
Na3Sc1La1P3_sg12_icsd_173735_1,Na3Sc1La1P3,-4.44623,844.89162,32
Na3Sc1La1P3_sg12_icsd_173735_2,Na3Sc1La1P3,-4.21594,784.15043,32
Na3Sc1La1P3_sg12_icsd_173735_3,Na3Sc1La1P3,-4.38653,879.44477,32
Na3Sc1La1P3_sg148_icsd_408324_1,Na3Sc1La1P3,-4.37415,1063.61531,48
Na3Sc1La1P3_sg148_icsd_408324_2,Na3Sc1La1P3,-4.43645,1250.11518,48
Na3Sc1La1P3_sg148_icsd_408324_3,Na3Sc1La1P3,-4.25592,1222.1265,48
Na3Sc1La1P3_sg148_icsd_408324_4,Na3Sc1La1P3,-4.45151,1274.5126,48
Na3Sc1La1P3_sg14_icsd_159088_1,Na3Sc1La1P3,-4.43625,819.36421,32
Na3Sc1La1P3_sg14_icsd_159088_3,Na3Sc1La1P3,-4.41702,773.22421,32
Na3Sc1La1P3_sg14_icsd_159088_4,Na3Sc1La1P3,-4.41562,795.78385,32
Na3Sc1La1P3_sg14_icsd_248044_1,Na3Sc1La1P3,-4.43134,839.61759,32
Na3Sc1La1P3_sg14_icsd_248044_3,Na3Sc1La1P3,-4.28386,844.0159,32
Na3Sc1La1P3_sg160_icsd_088685_1,Na3Sc1La1P3,-4.05234,807.65838,24
Na3Sc1La1P3_sg160_icsd_088685_2,Na3Sc1La1P3,-3.96949,810.38498,24
Na3Sc1La1P3_sg160_icsd_088685_3,Na3Sc1La1P3,-4.02291,624.89686,24
Na3Sc1La1P3_sg160_icsd_088685_4,Na3Sc1La1P3,-4.23131,609.04152,24
Na3Sc1La1P3_sg161_icsd_033581_1,Na3Sc1La1P3,-4.45837,1179.79754,48
Na3Sc1La1P3_sg161_icsd_033581_2,Na3Sc1La1P3,-4.42968,1165.65444,48
Na3Sc1La1P3_sg161_icsd_033581_3,Na3Sc1La1P3,-4.50843,1102.22872,48
Na3Sc1La1P3_sg161_icsd_033581_4,Na3Sc1La1P3,-4.43232,1158.43634,48
Na3Sc1La1P3_sg167_icsd_066029_4,Na3Sc1La1P3,-4.06128,1132.85405,48
Na3Sc1La1P3_sg186_icsd_416028_1,Na3Sc1La1P3,-4.23074,428.07091,16
Na3Sc1La1P3_sg186_icsd_416028_4,Na3Sc1La1P3,-3.86911,477.80574,16
Na3Sc1La1P3_sg198_icsd_025523_4,Na3Sc1La1P3,-4.36408,805.4397,32
Na3Sc1La1P3_sg26_icsd_094064_2,Na3Sc1La1P3,-4.32924,888.23163,32
Na3Sc1La1P3_sg26_icsd_094064_3,Na3Sc1La1P3,-4.15908,829.79731,32
Na3Sc1La1P3_sg26_icsd_094064_4,Na3Sc1La1P3,-4.40747,788.78859,32
Na3Sc1La1P3_sg2_icsd_412530_2,Na3Sc1La1P3,-4.30758,805.08922,32
Na3Sc1La1P3_sg31_icsd_098673_1,Na3Sc1La1P3,-4.48,392.89364,16
Na3Sc1La1P3_sg31_icsd_098673_2,Na3Sc1La1P3,-4.35916,424.78167,16
Na3Sc1La1P3_sg31_icsd_098673_3,Na3Sc1La1P3,-4.3026,465.6885,16
Na3Sc1La1P3_sg31_icsd_098673_4,Na3Sc1La1P3,-4.4985,413.88566,16
Na3Sc1La1P3_sg33_icsd_151232_3,Na3Sc1La1P3,-4.27982,815.32866,32
Na3Sc1La1P3_sg33_icsd_151232_4,Na3Sc1La1P3,-4.03074,814.65204,32
Na3Sc1La1P3_sg36_icsd_281593_1,Na3Sc1La1P3,-4.35885,832.93818,32
Na3Sc1La1P3_sg36_icsd_281593_3,Na3Sc1La1P3,-4.4477,855.33668,32
Na3Sc1La1P3_sg39_icsd_089503_4,Na3Sc1La1P3,-4.24386,798.67301,32
Na3Sc1La1P3_sg62_icsd_411438_1,Na3Sc1La1P3,-4.45635,793.84766,32
Na3Sc1La1P3_sg62_icsd_411438_2,Na3Sc1La1P3,-4.41465,830.33108,32
Na3Sc1La1P3_sg62_icsd_411438_3,Na3Sc1La1P3,-4.2671,781.65289,32
Na3Sc1La1P3_sg62_icsd_411438_4,Na3Sc1La1P3,-4.43993,749.29938,32
Na3Sc1La1P3_sg6_icsd_183049_1,Na3Sc1La1P3,-4.29278,204.82,8
Na3Sc1La1P3_sg6_icsd_183049_4,Na3Sc1La1P3,-4.37981,196.67781,8
Na3Sc1Zr1O2P2_sg155_icsd_260438_1,Na3Sc1Zr1O2P2,-5.47152,609.06142,27
Na3Sc1Zr1O2P2_sg155_icsd_260438_2,Na3Sc1Zr1O2P2,-5.15012,597.03095,27
Na3Sc1Zr1O2P2_sg2_icsd_079740_1,Na3Sc1Zr1O2P2,-5.01683,325.96863,18
Na3Sc1Zr1O2P2_sg2_icsd_079740_3,Na3Sc1Zr1O2P2,-5.48242,389.86979,18
Na3Sc1Zr1O2P2_sg5_icsd_164854_1,Na3Sc1Zr1O2P2,-5.54521,314.79138,18
Na3Sc1Zr1O2P2_sg5_icsd_164854_3,Na3Sc1Zr1O2P2,-5.43858,480.13988,18
Na3Sc1Zr1O2P2_sg62_icsd_246010_1,Na3Sc1Zr1O2P2,-5.5243,784.84389,36
Na3Sc1Zr1O2P2_sg62_icsd_246010_2,Na3Sc1Zr1O2P2,-5.26865,810.84076,36
Na3Sc1Zr1O2P2_sg62_icsd_246010_3,Na3Sc1Zr1O2P2,-5.22116,673.03839,36
Na3Sc1Zr1O2P2_sg62_icsd_246010_4,Na3Sc1Zr1O2P2,-5.20826,693.48061,36
Na3Sc3N4_sg220_icsd_646798_1,Na3Sc3N4,-5.51361,576.9816,40
Na3Sc3N4_sg52_icsd_040206_1,Na3Sc3N4,-6.03457,665.82708,40
Na3Sc3N4_sg52_icsd_040206_2,Na3Sc3N4,-6.01826,637.07855,40
Na3Sc3N4_sg62_icsd_280271_1,Na3Sc3N4,-5.95835,585.59421,40
Na3Sc3N4_sg62_icsd_280271_2,Na3Sc3N4,-6.11335,730.80521,40
Na3Si1I4N1_sg129_icsd_409541_2,Na3Si1I4N1,-2.61009,516.63074,18
Na3Si1I4N1_sg140_icsd_050735_1,Na3Si1I4N1,-2.45704,944.65936,36
Na3Si1I4N1_sg15_icsd_075045_1,Na3Si1I4N1,-3.20933,1260.79425,36
Na3Si1I4N1_sg160_icsd_009519_1,Na3Si1I4N1,-2.52954,231.21897,9
Na3Si1I4N1_sg186_icsd_280329_1,Na3Si1I4N1,-2.90432,572.59419,18
Na3Si1I4N1_sg186_icsd_280329_2,Na3Si1I4N1,-3.14433,560.89265,18
Na3Si1I4N1_sg198_icsd_411758_2,Na3Si1I4N1,-2.86243,1321.65411,36
Na3Si1I4N1_sg2_icsd_015591_1,Na3Si1I4N1,-2.93411,655.75189,18
Na3Si1I4N1_sg36_icsd_409682_1,Na3Si1I4N1,-3.02752,1425.02837,36
Na3Si1I4N1_sg52_icsd_097382_2,Na3Si1I4N1,-3.1812,1400.10143,36
Na3Si1I4N1_sg62_icsd_079266_2,Na3Si1I4N1,-2.9002,1191.18501,36
Na3Si1I4N1_sg62_icsd_300204_1,Na3Si1I4N1,-2.98248,1309.2244,36
Na3Si1I4N1_sg62_icsd_300204_2,Na3Si1I4N1,-3.18128,1347.39863,36
Na3Si1I4N1_sg7_icsd_037234_1,Na3Si1I4N1,-2.94118,1322.57979,36
Na3Sn2I2N3_sg139_icsd_054042_1,Na3Sn2I2N3,-3.14799,451.38957,20
Na3Sn2I2N3_sg139_icsd_054042_2,Na3Sn2I2N3,-3.22423,603.68092,20
Na3Ti1Hg1I1O4_sg14_icsd_150317_1,Na3Ti1Hg1I1O4,-4.73684,767.6267,40
Na3Ti1Hg1I1O4_sg14_icsd_150317_3,Na3Ti1Hg1I1O4,-4.77704,794.31827,40
Na3Ti1Hg1I1O4_sg14_icsd_150317_4,Na3Ti1Hg1I1O4,-4.12823,854.72947,40
Na3Ti1Hg1I1O4_sg14_icsd_150317_5,Na3Ti1Hg1I1O4,-4.6836,876.86439,40
Na3Ti1Hg1I1O4_sg14_icsd_150317_6,Na3Ti1Hg1I1O4,-4.40796,796.06455,40
Na3Ti1Hg1I1O4_sg198_icsd_066317_1,Na3Ti1Hg1I1O4,-4.71513,969.94746,40
Na3Ti1Hg1I1O4_sg198_icsd_066317_4,Na3Ti1Hg1I1O4,-4.56751,948.46877,40
Na3Ti1Hg1I1O4_sg198_icsd_066317_6,Na3Ti1Hg1I1O4,-4.41999,885.5088,40
Na3Ti1Hg1I1O4_sg1_icsd_201604_1,Na3Ti1Hg1I1O4,-4.74276,865.79063,40
Na3Ti1Hg1I1O4_sg1_icsd_201604_2,Na3Ti1Hg1I1O4,-4.60072,870.10417,40
Na3Ti1Hg1I1O4_sg1_icsd_201604_3,Na3Ti1Hg1I1O4,-4.75915,897.81803,40
Na3Ti1Hg1I1O4_sg1_icsd_201604_5,Na3Ti1Hg1I1O4,-4.76608,826.94877,40
Na3Ti1Hg1I1O4_sg2_icsd_056790_1,Na3Ti1Hg1I1O4,-4.79011,1036.5993,40
Na3Ti1Hg1I1O4_sg2_icsd_056790_4,Na3Ti1Hg1I1O4,-4.64619,829.36214,40
Na3Ti1Hg1I1O4_sg2_icsd_056790_6,Na3Ti1Hg1I1O4,-4.76808,871.1759,40
Na3Ti1Hg1I1O4_sg33_icsd_411560_1,Na3Ti1Hg1I1O4,-4.69785,857.10953,40
Na3Ti1Hg1I1O4_sg51_icsd_015874_4,Na3Ti1Hg1I1O4,-4.64772,471.40944,20
Na3Ti1Hg1I1O4_sg62_icsd_016146_6,Na3Ti1Hg1I1O4,-4.71068,852.51522,40
Na3W1I3O3_sg146_icsd_097452_1,Na3W1I3O3,-4.72252,266.55445,10
Na3W1I3O3_sg146_icsd_097452_2,Na3W1I3O3,-4.672,277.45988,10
Na3W1I3O3_sg146_icsd_097452_4,Na3W1I3O3,-4.73123,281.53367,10
Na3W1I3O3_sg15_icsd_004101_5,Na3W1I3O3,-3.68227,806.83675,40
Na3W1I3O3_sg176_icsd_423299_1,Na3W1I3O3,-3.6257,586.95676,20
Na3W1I3O3_sg176_icsd_423299_3,Na3W1I3O3,-3.80929,535.76209,20
Na3W1I3O3_sg176_icsd_423299_6,Na3W1I3O3,-3.72542,459.94729,20
Na3W1I3O3_sg176_icsd_423302_2,Na3W1I3O3,-4.59294,586.54501,20
Na3W1I3O3_sg176_icsd_423302_3,Na3W1I3O3,-3.7618,482.79533,20
Na3W1I3O3_sg176_icsd_423302_6,Na3W1I3O3,-3.69422,511.83075,20
Na3W1I3O3_sg62_icsd_080637_1,Na3W1I3O3,-4.76815,1120.23622,40
Na3W1I3O3_sg62_icsd_080637_3,Na3W1I3O3,-4.81674,1174.5325,40
Na3W1N1P2_sg107_icsd_201358_1,Na3W1N1P2,-4.75539,299.30475,14
Na3W1N1P2_sg107_icsd_201358_2,Na3W1N1P2,-4.56759,236.94319,14
Na3W1N1P2_sg11_icsd_060759_1,Na3W1N1P2,-4.60212,248.49009,14
Na3W1N1P2_sg11_icsd_060759_2,Na3W1N1P2,-4.56522,252.16346,14
Na3W1N1P2_sg11_icsd_412372_1,Na3W1N1P2,-4.62159,334.68236,14
Na3W1N1P2_sg11_icsd_412372_2,Na3W1N1P2,-4.82887,261.59746,14
Na3W1N1P2_sg123_icsd_055536_1,Na3W1N1P2,-3.91218,128.85327,7
Na3W1N1P2_sg123_icsd_055536_2,Na3W1N1P2,-3.63506,170.48838,7
Na3W1N1P2_sg127_icsd_261184_1,Na3W1N1P2,-3.88069,282.3411,14
Na3W1N1P2_sg127_icsd_261184_2,Na3W1N1P2,-4.5471,211.61548,14
Na3W1N1P2_sg129_icsd_081878_1,Na3W1N1P2,-4.9212,300.99103,14
Na3W1N1P2_sg129_icsd_081878_2,Na3W1N1P2,-4.66338,251.75234,14
Na3W1N1P2_sg12_icsd_420917_1,Na3W1N1P2,-4.90362,538.81361,28
Na3W1N1P2_sg12_icsd_420917_2,Na3W1N1P2,-4.8029,549.98487,28
Na3W1N1P2_sg12_icsd_423989_1,Na3W1N1P2,-4.74648,567.8308,28
Na3W1N1P2_sg12_icsd_423989_2,Na3W1N1P2,-5.04414,584.00331,28
Na3W1N1P2_sg136_icsd_067145_2,Na3W1N1P2,-4.61658,711.17221,28
Na3W1N1P2_sg14_icsd_421091_1,Na3W1N1P2,-4.43178,604.51143,28
Na3W1N1P2_sg14_icsd_421091_2,Na3W1N1P2,-4.76327,573.2224,28
Na3W1N1P2_sg15_icsd_056847_1,Na3W1N1P2,-4.68507,506.55833,28
Na3W1N1P2_sg15_icsd_056847_2,Na3W1N1P2,-4.61619,523.50025,28
Na3W1N1P2_sg166_icsd_640213_1,Na3W1N1P2,-3.45194,469.81572,21
Na3W1N1P2_sg166_icsd_640213_2,Na3W1N1P2,-4.56964,383.08332,21
Na3W1N1P2_sg176_icsd_423430_2,Na3W1N1P2,-4.77342,840.96273,42
Na3W1N1P2_sg198_icsd_085412_2,Na3W1N1P2,-4.95519,579.95283,28
Na3W1N1P2_sg2_icsd_075429_1,Na3W1N1P2,-4.75792,552.13359,28
Na3W1N1P2_sg33_icsd_023418_1,Na3W1N1P2,-4.61866,495.2062,28
Na3W1N1P2_sg57_icsd_169135_1,Na3W1N1P2,-4.7391,576.32332,28
Na3W1N1P2_sg57_icsd_408288_1,Na3W1N1P2,-4.77527,620.34576,28
Na3W1N1P2_sg57_icsd_408288_2,Na3W1N1P2,-4.86933,565.91289,28
Na3W1N1P2_sg59_icsd_033261_1,Na3W1N1P2,-4.69856,321.86281,14
Na3W1N1P2_sg5_icsd_200264_1,Na3W1N1P2,-4.73853,557.06658,28
Na3W1N1P2_sg5_icsd_200264_2,Na3W1N1P2,-4.85712,532.92912,28
Na3W1N1P2_sg62_icsd_028211_1,Na3W1N1P2,-4.96765,537.16968,28
Na3W1N1P2_sg62_icsd_028211_2,Na3W1N1P2,-4.90617,547.70102,28
Na3W1N1P2_sg62_icsd_036612_1,Na3W1N1P2,-4.95721,572.64074,28
Na3W1N1P2_sg62_icsd_036612_2,Na3W1N1P2,-4.74589,659.64397,28
Na3W1N1P2_sg62_icsd_170925_1,Na3W1N1P2,-4.81976,537.8072,28
Na3W1N1P2_sg67_icsd_036380_2,Na3W1N1P2,-4.76881,597.02258,28
Na3W1N1P2_sg71_icsd_056746_1,Na3W1N1P2,-4.76835,265.11314,14
Na3W1N1P2_sg71_icsd_056746_2,Na3W1N1P2,-4.73644,241.45472,14
Na3W1N1P2_sg74_icsd_009710_1,Na3W1N1P2,-4.6865,564.22319,28
Na3W1N1P2_sg74_icsd_009710_2,Na3W1N1P2,-4.59532,606.63105,28
Na3W1N1P2_sg75_icsd_069870_1,Na3W1N1P2,-4.38019,273.58049,14
Na3W1N1P2_sg75_icsd_069870_2,Na3W1N1P2,-4.85128,245.7748,14
Na3W1N1P2_sg7_icsd_026338_1,Na3W1N1P2,-4.77954,299.68576,14
Na3Y1Al1N3_sg11_icsd_002515_1,Na3Y1Al1N3,-5.05329,310.33249,16
Na3Y1Al1N3_sg11_icsd_002515_3,Na3Y1Al1N3,-4.96607,332.46104,16
Na3Y1Al1N3_sg11_icsd_002515_4,Na3Y1Al1N3,-5.1181,238.7815,16
Na3Y1Al1N3_sg11_icsd_035707_1,Na3Y1Al1N3,-4.78579,704.24358,32
Na3Y1Al1N3_sg11_icsd_035707_4,Na3Y1Al1N3,-4.6437,689.87787,32
Na3Y1Al1N3_sg11_icsd_415102_1,Na3Y1Al1N3,-5.22212,258.03814,16
Na3Y1Al1N3_sg11_icsd_415102_2,Na3Y1Al1N3,-5.27267,293.0936,16
Na3Y1Al1N3_sg11_icsd_415102_3,Na3Y1Al1N3,-5.19045,294.98045,16
Na3Y1Al1N3_sg11_icsd_415102_4,Na3Y1Al1N3,-4.95072,291.0515,16
Na3Y1Al1N3_sg12_icsd_173735_1,Na3Y1Al1N3,-5.33515,521.23152,32
Na3Y1Al1N3_sg12_icsd_173735_2,Na3Y1Al1N3,-5.24096,628.90164,32
Na3Y1Al1N3_sg12_icsd_173735_3,Na3Y1Al1N3,-4.76786,692.4424,32
Na3Y1Al1N3_sg148_icsd_408324_2,Na3Y1Al1N3,-5.30522,809.73427,48
Na3Y1Al1N3_sg148_icsd_408324_3,Na3Y1Al1N3,-5.21449,698.17947,48
Na3Y1Al1N3_sg148_icsd_408324_4,Na3Y1Al1N3,-5.29467,729.54028,48
Na3Y1Al1N3_sg14_icsd_159088_1,Na3Y1Al1N3,-5.04213,590.34461,32
Na3Y1Al1N3_sg14_icsd_159088_2,Na3Y1Al1N3,-5.32455,526.88525,32
Na3Y1Al1N3_sg14_icsd_159088_3,Na3Y1Al1N3,-5.30884,516.98442,32
Na3Y1Al1N3_sg14_icsd_159088_4,Na3Y1Al1N3,-5.34685,564.98678,32
Na3Y1Al1N3_sg14_icsd_248044_2,Na3Y1Al1N3,-5.05854,570.88856,32
Na3Y1Al1N3_sg160_icsd_088685_1,Na3Y1Al1N3,-5.05562,499.82656,24
Na3Y1Al1N3_sg160_icsd_088685_2,Na3Y1Al1N3,-4.80216,508.96633,24
Na3Y1Al1N3_sg160_icsd_088685_3,Na3Y1Al1N3,-5.26362,355.2896,24
Na3Y1Al1N3_sg160_icsd_088685_4,Na3Y1Al1N3,-4.72251,503.92591,24
Na3Y1Al1N3_sg161_icsd_033581_2,Na3Y1Al1N3,-4.77823,882.53444,48
Na3Y1Al1N3_sg161_icsd_033581_3,Na3Y1Al1N3,-5.25211,907.33885,48
Na3Y1Al1N3_sg161_icsd_033581_4,Na3Y1Al1N3,-5.14985,794.78427,48
Na3Y1Al1N3_sg167_icsd_066029_2,Na3Y1Al1N3,-4.45219,734.10571,48
Na3Y1Al1N3_sg167_icsd_066029_3,Na3Y1Al1N3,-5.27208,862.6218,48
Na3Y1Al1N3_sg186_icsd_416028_1,Na3Y1Al1N3,-4.64227,334.80801,16
Na3Y1Al1N3_sg194_icsd_402017_2,Na3Y1Al1N3,-4.58142,337.6424,16
Na3Y1Al1N3_sg194_icsd_402017_3,Na3Y1Al1N3,-5.23324,238.63333,16
Na3Y1Al1N3_sg194_icsd_402017_4,Na3Y1Al1N3,-4.32017,314.873,16
Na3Y1Al1N3_sg198_icsd_025523_2,Na3Y1Al1N3,-4.40083,581.76742,32
Na3Y1Al1N3_sg198_icsd_025523_4,Na3Y1Al1N3,-5.2614,562.78961,32
Na3Y1Al1N3_sg26_icsd_094064_2,Na3Y1Al1N3,-5.09296,564.42566,32
Na3Y1Al1N3_sg26_icsd_094064_4,Na3Y1Al1N3,-5.04404,543.81968,32
Na3Y1Al1N3_sg2_icsd_412530_1,Na3Y1Al1N3,-5.20323,531.17256,32
Na3Y1Al1N3_sg2_icsd_412530_4,Na3Y1Al1N3,-4.82579,645.0864,32
Na3Y1Al1N3_sg31_icsd_098673_1,Na3Y1Al1N3,-5.27621,293.05792,16
Na3Y1Al1N3_sg31_icsd_098673_2,Na3Y1Al1N3,-5.11716,302.30944,16
Na3Y1Al1N3_sg31_icsd_098673_4,Na3Y1Al1N3,-4.93039,270.66338,16
Na3Y1Al1N3_sg33_icsd_151232_1,Na3Y1Al1N3,-4.97008,581.54383,32
Na3Y1Al1N3_sg33_icsd_151232_2,Na3Y1Al1N3,-4.89621,580.83661,32
Na3Y1Al1N3_sg33_icsd_151232_3,Na3Y1Al1N3,-4.98788,577.53803,32
Na3Y1Al1N3_sg36_icsd_281593_1,Na3Y1Al1N3,-5.29041,458.33798,32
Na3Y1Al1N3_sg36_icsd_281593_2,Na3Y1Al1N3,-5.23129,627.23525,32
Na3Y1Al1N3_sg36_icsd_281593_3,Na3Y1Al1N3,-5.11092,491.98761,32
Na3Y1Al1N3_sg36_icsd_281593_4,Na3Y1Al1N3,-5.31655,552.22385,32
Na3Y1Al1N3_sg39_icsd_089503_1,Na3Y1Al1N3,-5.23277,577.36566,32
Na3Y1Al1N3_sg62_icsd_411438_1,Na3Y1Al1N3,-5.03875,567.58553,32
Na3Y1Al1N3_sg62_icsd_411438_2,Na3Y1Al1N3,-5.25167,556.70773,32
Na3Y1Al1N3_sg62_icsd_411438_3,Na3Y1Al1N3,-5.25271,495.63391,32
Na3Y1Al1N3_sg62_icsd_411438_4,Na3Y1Al1N3,-5.27114,518.68038,32
Na3Y1Al1N3_sg6_icsd_183049_1,Na3Y1Al1N3,-5.17645,149.98919,8
Na3Y1Al1N3_sg6_icsd_183049_2,Na3Y1Al1N3,-5.24914,120.75999,8
