id,reduced_comp,in_icsd,num_atoms,relaxed_volume,predicted_energy,vol_energyperatom,full_energyperatom,predicted_decomp,decomp_energy,sc_decomp_energy
K1Y1Zn1F1Br5_icsd_422708_1,KYZnBr5F,False,18,581.74,-3.531,-3.5351,-3.733,-0.279,-0.4805,0.1598
Na1Sc1Zn1F4Br2_icsd_083588_2,NaScZn(BrF2)2,False,36,706.08,-4.426,-4.4503,-4.596,-0.46,-0.6309,0.1599
K1Sc1Hg1Br2I4_icsd_422707_2,KScHg(I2Br)2,False,18,806.73,-2.664,-2.6229,-2.753,-0.45,-0.54,0.16
K1Y3Cl2Br8_icsd_067711_1,KY3(Br4Cl)2,False,14,509.96,-3.938,-3.8543,-4.083,-0.9,-1.0456,0.1603
Li1Sc1Y2Br7P1_icsd_166998_2,LiY2ScPBr7,False,24,797.82,-3.6375,-3.476,-4.489,-0.3183,-1.1698,0.1604
K1Sc2Sn1I11_icsd_078867_1,KSc2SnI11,False,15,775.79,-2.9829,-2.9297,-2.965,-0.5377,-0.5199,0.1605
Na1Sc2Zn1F7Cl2_icsd_098129_3,NaSc2ZnCl2F7,False,26,438.88,-4.625,-4.5136,-5.242,-0.592,-1.209,0.1606
Li1Sc3F7N1_icsd_605505_1,LiSc3NF7,False,24,278.47,-5.6215,-5.5342,-6.523,-0.4323,-1.3339,0.1612
Li1Sc2La1F8Br2_icsd_422406_2,LiLaSc2(BrF4)2,False,14,242.64,-5.4824,-5.4323,-5.799,-0.2212,-0.5378,0.1615
Na1Hf1Al1Br5P1_icsd_411443_2,NaHfAlPBr5,False,36,1336.78,-3.689,-3.4948,-4.087,-0.152,-0.5497,0.1628
Li1Sc1Hf1Br6S1_icsd_159097_20,LiHfScSBr6,False,20,582.21,-3.787,-3.6914,-4.324,-0.324,-0.8606,0.163
Na3Sc2F9_icsd_401828_1,Na3Sc2F9,False,28,578.28,-5.5376,-5.5346,-5.538,-1.1217,-1.1221,0.1635
Na1Sc3Br2I8_icsd_067711_1,NaSc3(I4Br)2,False,14,553.51,-3.19,-3.1059,-3.214,-0.629,-0.653,0.164
K1W2Cd1N5_icsd_096362_1,KCdW2N5,False,9,121.22,-7.1542,-7.0259,-7.043,-0.1101,0.001,0.164
Na1Sc1Cd1Br5I1_icsd_085758_3,NaScCdIBr5,False,18,921.7,-2.949,-2.8914,-3.104,-0.18,-0.3343,0.1654
Na1Sc2F4P1_icsd_092405_1,NaSc2PF4,False,8,111.67,-5.871,-5.8605,-5.957,-0.45,-0.5364,0.1659
Na2Hg1Al2Br8S1_icsd_422406_1,Na2Al2HgSBr8,False,14,559.67,-2.76,-2.7442,-2.966,-0.18,-0.3855,0.166
Na2Al1F1Br4_icsd_412955_1,Na2AlBr4F,False,32,957.52,-3.282,-3.23,-3.465,-0.113,-0.2967,0.1667
Na1Sc2F4N1_icsd_415290_2,NaSc2NF4,False,24,298.22,-6.18,-6.2318,-6.422,-1.091,-1.333,0.1669
Li2Hf2Br7P1_icsd_079478_1,Li2Hf2PBr7,False,24,759.82,-3.9033,-3.8149,-4.323,-0.1186,-0.5383,0.1669
K1Sc1Hg1Cl1I5_icsd_422708_3,KScHgI5Cl,False,18,817.92,-2.676,-2.6657,-2.744,-0.152,-0.2196,0.1676
K1Y1Hg1F1Br5_icsd_422708_3,KYHgBr5F,False,18,656.97,-3.28,-3.2708,-3.469,-0.293,-0.4816,0.1679
K2Hf1Zn1Br8_icsd_201623_1,K2HfZnBr8,False,24,938.22,-2.9551,-2.9477,-3.366,-0.1599,-0.5707,0.1682
Na1Sc1Cd1F1Br5_icsd_422708_3,NaScCdBr5F,False,18,581.5,-3.316,-3.3339,-3.513,-0.247,-0.4439,0.1682
Na1Hg2F4Cl1_icsd_092405_1,NaHg2ClF4,False,8,134.95,-3.105,-2.8577,-2.88,-0.102,0.123,0.169
Li1Hg1Al2Br7S1_icsd_166998_4,LiAl2HgSBr7,False,24,1012.33,-2.747,-2.7363,-2.977,-0.203,-0.4329,0.1693
Li2Sc1Y2Br8P1_icsd_408052_3,Li2Y2ScPBr8,False,28,936.55,-3.607,-3.4708,-4.315,-0.288,-0.9963,0.1704
Na2Sc2F5Br3_icsd_082924_2,Na2Sc2Br3F5,False,12,238.85,-4.5696,-4.6005,-4.996,-0.4835,-0.9099,0.171
Li1Sc3Br8S1_icsd_040534_1,LiSc3SBr8,False,26,885.09,-3.8711,-3.7656,-3.955,-0.8703,-0.9542,0.1711
Li1Y3Cl4Br6_icsd_060959_1,LiY3(Br3Cl2)2,False,28,805.6,-4.3935,-4.3445,-4.363,-0.7975,-0.7669,0.1713
K2Al3Br8P1_icsd_032031_1,K2Al3PBr8,False,28,1035.12,-2.9379,-2.8035,-3.404,-0.1085,-0.5746,0.1736
Li1Y2Ge1Br11_icsd_081223_1,LiY2GeBr11,False,15,494.33,-3.5839,-3.5142,-3.603,-0.9094,-0.9285,0.1741
K1Y1Hg1Br4S1_icsd_087663_1,KYHgSBr4,False,32,1147.75,-3.381,-3.3495,-3.477,-0.105,-0.2012,0.1749
Li1Sc2Y1F8Br2_icsd_422406_2,LiYSc2(BrF4)2,False,14,244.83,-5.485,-5.4413,-5.824,-0.15,-0.4885,0.1755
Na1Sc1Zn1F5I1_icsd_085759_1,NaScZnIF5,False,18,379.37,-4.637,-4.6797,-4.778,-0.435,-0.5762,0.1758
Li1Y2Hg1Br7I2_icsd_071263_4,LiY2HgI2Br7,False,26,1007.71,-3.05,-2.9577,-3.41,-0.357,-0.7171,0.1759
K1Hf1Hg1F1Br6_icsd_159097_14,KHfHgBr6F,False,20,720.19,-3.184,-3.1376,-3.488,-0.172,-0.4758,0.1765
K1Y1Zn1Br4S1_icsd_056862_1,KYZnSBr4,False,32,1076.73,-3.758,-3.7456,-3.766,-0.184,-0.192,0.1767
Na1Sc2Cd1F7S1_icsd_166998_4,NaSc2CdSF7,False,24,386.11,-5.011,-5.0191,-5.502,-0.49,-0.9806,0.1775
Na1Sc2Y1F8I2_icsd_422406_2,NaYSc2(IF4)2,False,14,293.18,-5.346,-5.322,-5.674,-0.568,-0.8961,0.1776
K1Sc3Cl2Br8_icsd_067711_1,KSc3(Br4Cl)2,False,14,449.03,-3.6866,-3.61,-3.85,-0.7592,-0.9226,0.1781
Na1Y2Br5S1_icsd_412972_2,NaY2SBr5,False,9,351.59,-4.334,-4.3178,-4.424,-0.616,-0.7062,0.1784
K1Y2Cl2Br5_icsd_380367_2,KY2Br5Cl2,False,20,649.11,-4.191,-4.068,-4.226,-0.897,-0.9317,0.1785
Na1Sc2Ge1I11_icsd_081223_1,NaSc2GeI11,False,15,608.12,-2.9534,-2.9057,-2.928,-0.4567,-0.4313,0.1786
Li2Sc1Br3S1_Li1Cd2Cl3S1_sg127_icsd_261184_1_1,Li2ScSBr3,False,14,311.26,-4.146,-4.0663,-4.069,-0.209,-0.1317,0.1787
Na1Sc1Al1F6I1_icsd_172413_19,NaScAlIF6,False,40,558.03,-5.072,-4.9326,-5.354,-0.129,-0.4117,0.1789
Na4Sc1F1I6_icsd_079543_2,Na4ScI6F,False,24,836.08,-3.034,-3.0477,-3.173,-0.1,-0.2392,0.1789
K1Sc2I5S1_icsd_412972_2,KSc2SI5,False,9,380.64,-3.8654,-3.8159,-3.822,-0.6526,-0.6092,0.1796
Li2Y3Br8P1_icsd_412221_1,Li2Y3PBr8,False,28,1008.61,-4.0014,-3.9894,-4.352,-0.6775,-1.0281,0.1797
Li2Sc2Hg1Br8S1_icsd_072364_1,Li2Sc2HgSBr8,False,28,1018.65,-3.18,-3.1672,-3.541,-0.209,-0.5703,0.1804
K2Sc2Hg1Br8S1_icsd_072364_1,K2Sc2HgSBr8,False,28,1170.93,-3.282,-3.2851,-3.505,-0.363,-0.5859,0.1804
Na1Sc2Br5O1_icsd_412972_2,NaSc2Br5O,False,9,279.91,-4.536,-4.5446,-4.627,-0.316,-0.407,0.1812
Li1Sc2Si1I11_icsd_081223_1,LiSc2SiI11,False,15,637.54,-2.9372,-2.9254,-2.982,-0.1468,-0.1916,0.1812
Na1Sc1Cd1Br1I5_icsd_422708_3,NaScCdI5Br,False,18,804.66,-2.669,-2.6656,-2.771,-0.243,-0.345,0.1819
Na2Sc2F6S1_icsd_050048_1,Na2Sc2SF6,False,22,370.1,-5.589,-5.6038,-5.647,-0.497,-0.5545,0.1819
K1Y2Cl5Br2_icsd_085630_2,KY2Br2Cl5,False,20,560.47,-4.501,-4.3896,-4.44,-0.157,-0.0966,0.1822
K4Sc1Br1I6_icsd_079543_2,K4ScI6Br,False,24,1062.26,-2.8833,-2.8701,-2.989,-0.206,-0.3117,0.1822
Li1Sc1Zn1Br5I1_icsd_085759_1,LiScZnIBr5,False,18,688.39,-3.026,-3.0138,-3.198,-0.363,-0.5349,0.183
K2Y1Sn1Br9_icsd_180336_1,K2YSnBr9,False,26,977.1,-3.0267,-2.9963,-3.276,-0.2278,-0.477,0.1842
K2Y3Br8P1_icsd_085291_1,K2Y3PBr8,False,14,539.6,-3.788,-3.6138,-4.326,-0.5157,-1.0537,0.186
Na1Sc2Br5S1_icsd_412972_2,NaSc2SBr5,False,9,304.21,-4.206,-4.1265,-4.195,-0.633,-0.6224,0.1871
Li2Sc1Sn1Br9_icsd_180336_1,Li2ScSnBr9,False,26,821.15,-2.9527,-2.9467,-3.223,-0.161,-0.4313,0.1873
K2Sc1La1I8_icsd_201623_1,K2LaScI8,False,24,1150.33,-3.1069,-3.1385,-3.342,-0.1705,-0.4055,0.1886
K1Y3Br4I6_icsd_060959_1,KY3(I3Br2)2,False,28,1012.84,-3.909,-3.8261,-3.837,-0.502,-0.4302,0.1897
Li2Sc3Br9S1_icsd_202666_1,Li2Sc3SBr9,False,30,1049.8,-3.6441,-3.5493,-4.053,-0.6013,-1.0103,0.19
Li1Sc3Br6I4_icsd_060959_1,LiSc3(I2Br3)2,False,28,848.76,-3.503,-3.4431,-3.632,-0.858,-0.9869,0.1913
K1Cd1Al1Cl1Br5_icsd_422708_3,KAlCdBr5Cl,False,18,601.33,-2.838,-2.8152,-2.857,-0.231,-0.2498,0.1916
Na1Al3Br8S1_icsd_409286_2,NaAl3SBr8,False,26,975.25,-2.9182,-2.8866,-3.173,-0.3863,-0.6411,0.1916
Li3Hf1Cl2Br5_icsd_016275_1,Li3HfBr5Cl2,False,33,1503.21,-3.6588,-3.6588,-3.776,-0.1062,-0.2234,0.1931
Na1Sc2Cd1F7Cl2_icsd_071263_3,NaSc2CdCl2F7,False,26,439.26,-4.539,-4.493,-5.169,-0.56,-1.1901,0.1932
Na1Sc2Hg1Br7S1_icsd_166998_4,NaSc2HgSBr7,False,24,1075.53,-3.242,-3.2603,-3.515,-0.147,-0.4199,0.1937
Na1Y2Cl2Br5_icsd_380367_2,NaY2Br5Cl2,False,20,607.79,-4.164,-4.0172,-4.172,-0.605,-0.6132,0.1939
Na1Y2Hg1Br7I2_icsd_071263_4,NaY2HgI2Br7,False,26,1034.25,-3.012,-2.9152,-3.371,-0.142,-0.5011,0.1941
Na1Sc1La1I7_icsd_024423_1,NaLaScI7,False,40,1949.71,-3.3796,-3.3809,-3.448,-0.4405,-0.5089,0.1952
Na1Sc1Y1Br5S1_icsd_422708_1,NaYScSBr5,False,18,655.08,-4.138,-4.1633,-4.312,-0.484,-0.6582,0.1954
Na1Sc1Hg1F5I1_icsd_094743_23,NaScHgIF5,False,18,318.4,-4.352,-4.3265,-4.451,-0.548,-0.6465,0.1962
Li1Sc3I8S1_icsd_040534_2,LiSc3SI8,False,26,1011.74,-3.3938,-3.4257,-3.522,-0.1628,-0.291,0.1964
K1Hg1Al1Cl1Br5_icsd_422708_3,KAlHgBr5Cl,False,18,614.18,-2.627,-2.6151,-2.647,-0.224,-0.245,0.1964
Li1Sc2Br3S2_icsd_413938_1,LiSc2S2Br3,False,16,385.39,-4.715,-4.706,-4.748,-0.311,-0.3443,0.1967
K2Hg1Al2Br8S1_icsd_422406_1,K2Al2HgSBr8,False,14,576.25,-2.85,-2.8377,-2.975,-0.247,-0.3723,0.1973
K2Sc1Sn1Br9_icsd_180336_1,K2ScSnBr9,False,26,964.35,-3.0128,-2.9856,-3.18,-0.2554,-0.4226,0.1975
Na1Sc1Zn1F1Br5_icsd_422708_1,NaScZnBr5F,False,18,530.25,-3.265,-3.2595,-3.533,-0.146,-0.414,0.1977
K1Y2Br5I2_icsd_380367_2,KY2I2Br5,False,20,691.8,-3.993,-3.8703,-3.915,-1.027,-0.9492,0.1991
Na1Sc1Hg1F1Br5_icsd_422708_3,NaScHgBr5F,False,18,606.52,-3.105,-3.1241,-3.277,-0.241,-0.413,0.1993
Na1Sc2F5S1_icsd_411087_1,NaSc2SF5,False,18,260.16,-5.805,-5.8235,-5.918,-1.028,-1.1408,0.2002
Na2Sc2Br5I3_icsd_080215_2,Na2Sc2I3Br5,False,12,413.13,-3.105,-3.026,-3.465,-0.111,-0.471,0.201
Li1Y2Hg2Br8P1_icsd_422132_1,LiY2Hg2PBr8,False,28,1079.38,-3.065,-3.0862,-3.415,-0.186,-0.5365,0.201
Na1Sc1Hg1Br1I5_icsd_422708_3,NaScHgI5Br,False,18,818.54,-2.521,-2.5142,-2.592,-0.254,-0.3251,0.2011
K2Sc1Al1Br8_icsd_201623_1,K2ScAlBr8,False,24,844.4,-3.0431,-3.0279,-3.408,-0.5873,-0.9522,0.2015
Na1Sc2I5O1_icsd_412972_2,NaSc2I5O,False,9,347.85,-3.943,-3.9664,-4.171,-0.201,-0.4296,0.2016
K1Hf1Hg1Br5O1_icsd_411443_2,KHfHgBr5O,False,36,1239.17,-3.751,-3.495,-3.908,-0.144,-0.3008,0.2019
Li2Hf3Ge1N6_icsd_069189_1,Li2Hf3GeN6,False,12,134.48,-8.028,-7.854,-7.946,-0.1012,-0.0192,0.2022
Na2Y3Br9S1_icsd_202666_1,Na2Y3SBr9,False,30,1249.06,-3.7659,-3.6536,-4.171,-0.301,-0.7062,0.2025
Li1Sc3F4Br6_icsd_060959_1,LiSc3(Br3F2)2,False,28,598.92,-4.4941,-4.4258,-4.564,-0.6071,-0.677,0.2026
Li1Sc2Br4P1_icsd_000484_1,LiSc2PBr4,False,16,420.23,-4.0831,-4.0621,-4.443,-0.3431,-0.7029,0.2031
Na1Sc1Hg1F5Br1_icsd_094743_23,NaScHgBrF5,False,18,300.28,-4.376,-4.3822,-4.481,-0.639,-0.7439,0.2051
K2Y3Br8N1_icsd_085291_1,K2Y3Br8N,False,14,575.22,-3.7635,-3.6102,-4.52,-0.2777,-1.0342,0.2056
Li1Y2Si1Br11_icsd_081223_1,LiY2SiBr11,False,15,492.68,-3.557,-3.518,-3.691,-0.7627,-0.8967,0.2059
Li1Y2Cl1Br6_icsd_079353_2,LiY2Br6Cl,False,40,1217.94,-4.0348,-3.9954,-4.114,-1.08,-1.1593,0.2062
K2Al3Br9O1_icsd_018098_1,K2Al3Br9O,False,30,1163.37,-3.0919,-2.9878,-3.566,-0.1953,-0.6694,0.2069
Na1Sc1Cd1F5Cl1_icsd_420040_23,NaScCdClF5,False,18,283.45,-4.67,-4.7189,-4.802,-0.357,-0.4891,0.208
Li2Y3Br9S1_icsd_202666_1,Li2Y3SBr9,False,30,1193.65,-3.866,-3.7516,-4.225,-0.708,-1.067,0.2085
Na1Sc2Hg1F7S1_icsd_166998_4,NaSc2HgSF7,False,24,405.37,-4.967,-4.9857,-5.335,-0.69,-1.0586,0.2089
Li1Y1Cd1Cl1Br5_icsd_422708_1,LiYCdBr5Cl,False,18,673.49,-3.182,-3.1918,-3.376,-0.204,-0.398,0.2095
Na1Sc1Cd1F5Br1_icsd_420040_23,NaScCdBrF5,False,18,291.58,-4.643,-4.6647,-4.743,-0.58,-0.6792,0.2095
K2Sc2Y1Br8P1_icsd_072364_3,K2YSc2PBr8,False,28,1005.59,-3.6835,-3.5125,-4.178,-0.4215,-0.916,0.2109
Li1Y2Br5O1_icsd_412972_2,LiY2Br5O,False,9,324.3,-4.715,-4.7544,-4.809,-0.86,-0.9536,0.212
Li3Hf2Br9S1_icsd_202666_1,Li3Hf2SBr9,False,30,1176.91,-3.7417,-3.6177,-4.054,-0.2377,-0.5501,0.2125
Na1Sc2Zn1F7Br2_icsd_098129_3,NaSc2ZnBr2F7,False,26,462.89,-4.521,-4.4516,-5.103,-0.713,-1.2954,0.2142
Li1Sc3Cl2Br8_icsd_067711_1,LiSc3(Br4Cl)2,False,14,422.37,-3.6924,-3.6027,-3.781,-0.7392,-0.8278,0.2147
Li1Sc2Br2I5_icsd_380367_2,LiSc2I5Br2,False,20,690.26,-3.352,-3.1874,-3.398,-0.529,-0.5749,0.2153
Na1Sc1Cd1F5I1_icsd_094743_23,NaScCdIF5,False,18,309.08,-4.615,-4.5734,-4.675,-0.491,-0.5512,0.2155
K1Sc3Br8S1_icsd_040534_1,KSc3SBr8,False,26,886.95,-3.7851,-3.7116,-3.981,-0.8121,-1.008,0.2159
K2Sc1Ge1Br9_icsd_180336_1,K2ScGeBr9,False,26,1003.71,-2.9166,-2.9017,-3.178,-0.1546,-0.416,0.2168
Li1Sc2F2Br5_icsd_380367_2,LiSc2Br5F2,False,20,518.18,-4.052,-3.914,-4.393,-0.548,-0.8885,0.2176
Na1Sc2Zn1F7S1_icsd_166998_4,NaSc2ZnSF7,False,24,369.11,-5.012,-5.0075,-5.52,-0.432,-0.94,0.2178
Na1Sc2I5S1_icsd_412972_2,NaSc2SI5,False,9,376.26,-3.7721,-3.7366,-3.742,-0.5848,-0.5548,0.2181
K1Sc3Cl6Br4_icsd_060959_1,KSc3(Br2Cl3)2,False,28,700.94,-4.097,-4.0726,-4.207,-0.202,-0.3113,0.2192
Na3Hf1Cl1Br6_icsd_023182_2,Na3HfBr6Cl,False,11,363.44,-3.459,-3.4459,-3.53,-0.303,-0.3748,0.22
Na1Sc2Cl2Br5_icsd_380367_2,NaSc2Br5Cl2,False,20,563.44,-3.885,-3.7133,-3.929,-0.451,-0.4944,0.2216
Na1Sc1Zn1Br1I5_icsd_422708_1,NaScZnI5Br,False,18,762.32,-2.658,-2.6057,-2.779,-0.182,-0.3036,0.2218
Na1Y3Br4I6_icsd_060959_1,NaY3(I3Br2)2,False,28,1007.4,-3.851,-3.7689,-3.78,-0.254,-0.183,0.2218
Na2Sc3F8P1_icsd_085291_1,Na2Sc3PF8,False,14,211.39,-5.432,-5.3145,-5.814,-0.2929,-0.6749,0.2219
K1Al2Br4P1_icsd_109049_1,KAl2PBr4,False,32,1145.42,-3.2304,-3.1193,-3.556,-0.1043,-0.4299,0.2223
Na1Hf1Al1Br6S1_icsd_159098_20,NaHfAlSBr6,False,20,731.62,-3.414,-3.3856,-3.862,-0.215,-0.663,0.2224
K1Sc2Cl2I5_icsd_051436_2,KSc2I5Cl2,False,20,743.67,-3.433,-3.2962,-3.585,-0.308,-0.46,0.2232
Na1Hf1Br3O1_icsd_010470_3,NaHfBr3O,False,12,380.69,-4.873,-4.9382,-5.048,-0.319,-0.4944,0.2232
Li1Sc1Cd1Cl1Br5_icsd_422708_3,LiScCdBr5Cl,False,18,625.79,-3.144,-3.1447,-3.253,-0.222,-0.3305,0.2237
Li1Al3Br8S1_icsd_068913_2,LiAl3SBr8,False,26,1033.48,-2.982,-2.9213,-3.157,-0.4104,-0.5854,0.2238
Li1Sc2Br1I6_icsd_079353_2,LiSc2I6Br,False,40,1381.46,-3.306,-3.265,-3.284,-0.508,-0.4868,0.2252
Na1Y2Br5I2_icsd_380367_2,NaY2I2Br5,False,20,646.16,-3.951,-3.8119,-3.85,-0.719,-0.618,0.2255
Na1Sc2Si1I11_icsd_081223_1,NaSc2SiI11,False,15,686.57,-2.9408,-2.9105,-2.965,-0.4045,-0.4287,0.2255
K4Y1Cl1Br6_icsd_079543_2,K4YBr6Cl,False,24,957.11,-3.392,-3.3335,-3.456,-0.1907,-0.2547,0.2262
Li1Al2Sn1Br11_icsd_078867_1,LiAl2SnBr11,False,15,520.24,-2.78,-2.7554,-2.901,-0.3533,-0.4743,0.227
Na1Cd1Al1Cl1Br5_icsd_422708_3,NaAlCdBr5Cl,False,18,584.87,-2.756,-2.7443,-2.786,-0.166,-0.1961,0.2271
Na2Sc2F5I3_icsd_082924_2,Na2Sc2I3F5,False,12,263.82,-4.39,-4.3898,-4.743,-0.261,-0.6136,0.228
K1Sc2Hg2Br8P1_icsd_422132_1,KSc2Hg2PBr8,False,28,1024.44,-3.0613,-3.0825,-3.239,-0.2373,-0.415,0.2291
K1Sc2Br5I2_icsd_051436_2,KSc2I2Br5,False,20,662.57,-3.703,-3.5278,-3.644,-1.22,-1.1613,0.2294
Na1Sc2F2Br5_icsd_380367_2,NaSc2Br5F2,False,20,540.13,-4.019,-3.9014,-4.382,-0.743,-1.1059,0.2303
Li1Y1Hg1Cl1Br5_icsd_422708_3,LiYHgBr5Cl,False,18,691.23,-2.985,-2.9835,-3.15,-0.212,-0.3772,0.2304
Na1Sc1La1Br1I6_icsd_159098_19,NaLaScI6Br,False,20,819.36,-3.309,-3.2674,-3.512,-0.198,-0.4009,0.2306
Na1Hg1Al1Cl1Br5_icsd_422708_3,NaAlHgBr5Cl,False,18,597.2,-2.54,-2.5425,-2.577,-0.156,-0.1922,0.231
K2Sc2Br5N1_icsd_040376_1,K2Sc2Br5N,False,20,597.92,-4.325,-4.3578,-4.468,-0.448,-0.591,0.2318
K2Y2Br5N1_icsd_040376_1,K2Y2Br5N,False,20,676.53,-4.4486,-4.4591,-4.568,-0.5264,-0.6459,0.2321
Li1Y2Cl2Br5_icsd_380367_2,LiY2Br5Cl2,False,20,587.97,-4.178,-4.0167,-4.175,-0.848,-0.8446,0.2323
Li1Ti1Al2Br11_icsd_081223_1,LiTiAl2Br11,False,15,496.18,-3.0444,-3.0229,-3.182,-0.3309,-0.4685,0.2327
K1Sc2F2Br5_icsd_051436_2,KSc2Br5F2,False,20,595.15,-4.004,-3.913,-4.424,-0.482,-0.9028,0.2337
Li1Y2Br5S1_icsd_412972_2,LiY2SBr5,False,9,349.35,-4.312,-4.3035,-4.414,-0.85,-0.9518,0.2344
K2Sc2Br5P1_icsd_040376_1,K2Sc2PBr5,False,20,636.8,-3.9709,-3.8971,-4.091,-0.388,-0.5081,0.236
K1Y3F4Br6_icsd_060959_1,KY3(Br3F2)2,False,28,688.55,-4.97,-4.8618,-5.013,-0.741,-0.784,0.2364
Na3Hf2Br9S1_icsd_202666_1,Na3Hf2SBr9,False,30,1160.45,-3.659,-3.5436,-3.911,-0.258,-0.5103,0.2367
Na1Y2Br4P1_icsd_415290_2,NaY2PBr4,False,24,688.99,-4.3388,-4.3723,-4.548,-0.2608,-0.47,0.2385
Li1Sc1Hg1Cl1Br5_icsd_422708_3,LiScHgBr5Cl,False,18,639.32,-2.942,-2.9433,-3.033,-0.224,-0.3157,0.2386
K1Sc1Al1Br5S1_icsd_422708_1,KScAlSBr5,False,18,592.63,-3.679,-3.6185,-3.789,-0.517,-0.6269,0.2386
Li1Y1Cd1F1Br5_icsd_422708_3,LiYCdBr5F,False,18,625.53,-3.364,-3.3774,-3.622,-0.131,-0.3893,0.2389
K2Sc3Br8N1_icsd_085291_1,K2Sc3Br8N,False,14,450.18,-3.5894,-3.475,-4.339,-0.1744,-0.924,0.2395
K4Sc1F1Br6_icsd_079543_2,K4ScBr6F,False,24,803.56,-3.474,-3.441,-3.551,-0.178,-0.2552,0.2395
K1Al3Br8S1_icsd_409286_1,KAl3SBr8,False,26,1189.75,-2.9156,-2.8873,-3.145,-0.3717,-0.6011,0.2396
K4Y1F1Br6_icsd_079543_2,K4YBr6F,False,24,841.84,-3.566,-3.5492,-3.644,-0.174,-0.2517,0.2417
Li1Sc1Cd1F1Br5_icsd_422708_3,LiScCdBr5F,False,18,577.78,-3.316,-3.3251,-3.505,-0.241,-0.4303,0.2422
Li1Y1Zn1Cl1Br5_icsd_422708_1,LiYZnBr5Cl,False,18,635.6,-3.3,-3.3144,-3.393,-0.272,-0.3651,0.2426
K2Y2Hg1Br7P1_icsd_071276_1,K2Y2HgPBr7,False,26,960.75,-3.309,-3.2362,-3.712,-0.138,-0.5413,0.2433
Na1Sc3F7P1_icsd_161813_2,NaSc3PF7,False,24,392.35,-5.4345,-5.3234,-6.03,-0.4637,-1.0592,0.2453
Li1Sc3Br4I6_icsd_060959_1,LiSc3(I3Br2)2,False,28,906.15,-3.5094,-3.3998,-3.416,-0.8302,-0.7367,0.2467
K2Y2Br5P1_icsd_040376_1,K2Y2PBr5,False,20,723.99,-4.0128,-3.9825,-4.254,-0.3897,-0.6308,0.2471
K1Y2F2Br5_icsd_380367_2,KY2Br5F2,False,20,637.31,-4.266,-4.2132,-4.653,-0.514,-0.9002,0.248
Li1Sc2Br5S1_icsd_412972_2,LiSc2SBr5,False,9,301.93,-4.169,-4.1159,-4.189,-0.838,-0.859,0.2487
K1Y1Al1Br5S1_icsd_422708_1,KYAlSBr5,False,18,630.17,-3.873,-3.8104,-3.902,-0.638,-0.6678,0.2491
K1Y2Hg2Br8P1_icsd_408052_1,KY2Hg2PBr8,False,28,1054.59,-3.1316,-3.1304,-3.38,-0.2789,-0.5273,0.2495
Li1Sc2Br5O1_icsd_412972_2,LiSc2Br5O,False,9,277.68,-4.513,-4.5408,-4.62,-0.536,-0.6426,0.2502
Na1Sc2F2I5_icsd_380367_2,NaSc2I5F2,False,20,688.96,-3.507,-3.4157,-3.984,-0.236,-0.7129,0.251
Li4Hf1Cl1Br7_icsd_262842_2,Li4HfBr7Cl,False,13,367.48,-3.583,-3.4969,-3.572,-0.284,-0.273,0.2511
K1Sc3I8S1_icsd_040534_1,KSc3SI8,False,26,1083.33,-3.3071,-3.3102,-3.534,-0.3898,-0.6167,0.2513
Na1Sc3F4I6_icsd_060959_1,NaSc3(I3F2)2,False,28,751.28,-3.9795,-3.8558,-4.094,-0.6922,-0.8067,0.2515
Na1Sc2Cd1F7I2_icsd_071263_3,NaSc2CdI2F7,False,26,660.63,-4.368,-4.3326,-4.945,-0.489,-1.0661,0.2518
Li2Sc1Hf1Br7I2_icsd_071263_4,Li2HfScI2Br7,False,26,1083.77,-3.3702,-3.2899,-3.668,-0.3885,-0.6864,0.2533
K1Sc3Cl4Br6_icsd_060959_1,KSc3(Br3Cl2)2,False,28,722.63,-4.114,-4.0356,-4.056,-0.674,-0.6167,0.2535
Li1Sc2Cl2Br5_icsd_380367_2,LiSc2Br5Cl2,False,20,541.98,-3.907,-3.721,-3.923,-0.676,-0.6925,0.2536
Li1Sc1Y1Br5S1_icsd_422708_1,LiYScSBr5,False,18,650.25,-4.129,-4.153,-4.304,-0.726,-0.9018,0.2557
Li1Sc1Zn1Cl1Br5_icsd_422708_1,LiScZnBr5Cl,False,18,587.46,-3.126,-3.1043,-3.271,-0.154,-0.2987,0.2557
K2Y1Zn2Br8I1_icsd_422406_3,K2YZn2IBr8,False,14,516.9,-2.984,-2.8839,-2.959,-0.2,-0.1746,0.2559
K1Y2Br3S2_icsd_060667_1,KY2S2Br3,False,16,511.0,-4.8757,-4.8668,-4.874,-0.3548,-0.3532,0.2559
K2Sc1Y2Br8P1_icsd_072364_3,K2Y2ScPBr8,False,28,1069.01,-3.6811,-3.5186,-4.209,-0.414,-0.9419,0.2566
K1Y3Br8S1_icsd_040534_1,KY3SBr8,False,26,1008.54,-4.0245,-3.948,-4.163,-0.9185,-1.057,0.2577
Li1Sc1Y1Br5O1_icsd_422708_1,LiYScBr5O,False,18,600.91,-4.264,-4.2727,-4.719,-0.226,-0.6816,0.2578
Li1Sc3Cl6Br4_icsd_060959_1,LiSc3(Br2Cl3)2,False,28,680.84,-4.044,-4.0191,-4.186,-0.123,-0.2645,0.2582
