id,reduced_comp,in_icsd,full_energyperatom,sc_decomp_energy,cond_ion_frac,oxidation,reduction,stability_window,reward
Li1Sc2F7_icsd_016350_1,LiSc2F7,False,-6.302,-1.7931,0.1,-5.0,-0.7064,4.2936,0.8315
Na1Sc2F7_icsd_047227_1,NaSc2F7,False,-6.184,-1.758,0.1,-5.0,-0.88,4.12,0.8277
K1Y2Br7_icsd_201429_1,KY2Br7,False,-4.252,-0.8412,0.1,-5.0,-1.402,3.598,0.7984
Na1Y2Br7_icsd_201429_1,NaY2Br7,False,-4.206,-0.83,0.1,-5.0,-0.9733,4.0267,0.8067
Li1Y2Br7_icsd_201429_1,LiY2Br7,False,-4.233,-0.8084,0.1,-5.0,-1.1873,3.8127,0.7995
K1Sc2Br7_icsd_067168_1,KSc2Br7,False,-4.026,-0.7766,0.1,-5.0,-1.7293,3.2707,0.784
Na1Sc2Br7_icsd_067168_1,NaSc2Br7,False,-3.971,-0.7522,0.1,-5.0,-1.5187,3.4813,0.7859
Li1Sc2Br7_icsd_074876_1,LiSc2Br7,False,-3.934,-0.6594,0.1,-5.0,-2.754,2.246,0.7357
Li1Sc2Hf1Br11_icsd_081223_1,LiHfSc2Br11,False,-4.079,-0.5537,0.0667,-5.0,-2.2705,2.7295,0.7274
K1Sc2I7_icsd_067168_1,KSc2I7,False,-3.492,-0.5504,0.1,-5.0,-1.7373,3.2627,0.7587
Na1Sc2I7_icsd_067168_1,NaSc2I7,False,-3.446,-0.5374,0.1,-5.0,-1.3507,3.6493,0.7658
Na1Al2Br7_icsd_050701_1,NaAl2Br7,False,-3.272,-0.5264,0.1,-5.0,-2.0973,2.9027,0.7319
K1Al2Br7_icsd_000012_1,KAl2Br7,False,-3.298,-0.523,0.1,-5.0,-2.6667,2.3333,0.722
Li1Al2Br7_icsd_074876_1,LiAl2Br7,False,-3.293,-0.5012,0.1,-5.0,-2.3353,2.6647,0.7251
Li1Y2Hf1Br11_icsd_081223_1,LiY2HfBr11,False,-4.212,-0.4873,0.0667,-5.0,-2.4115,2.5885,0.7177
Na1Y2Hf1Br11_icsd_081223_1,NaY2HfBr11,False,-4.188,-0.4813,0.0667,-5.0,-2.553,2.447,0.7146
K1Y2Hf1Br11_icsd_081223_1,KY2HfBr11,False,-4.204,-0.4667,0.0667,-5.0,-3.457,1.543,0.6894
Na1Sc2Hf1Br11_icsd_081223_1,NaHfSc2Br11,False,-4.005,-0.455,0.0667,-5.0,-3.0467,1.9533,0.6926
K1Sc2Hf1Br11_icsd_081223_1,KHfSc2Br11,False,-4.026,-0.4393,0.0667,-5.0,-4.3605,0.6395,0.6763
Li1Sc2I7_icsd_074876_1,LiSc2I7,False,-3.405,-0.4382,0.1,-5.0,-2.6953,2.3047,0.7121
Na1Sc3F9I1_icsd_028012_2,NaSc3IF9,False,-5.895,-0.4187,0.0714,-5.0,-5.0,0.0,0.6676
K1Hf1Al2Br11_icsd_081223_1,KHfAl2Br11,False,-3.606,-0.3814,0.0667,-5.0,-2.9799,2.0201,0.6964
Li1Sc3F9Cl1_icsd_010384_2,LiSc3ClF9,False,-5.88,-0.3711,0.0714,-5.0,-5.0,0.0,0.6623
K1Ti2F9_icsd_084364_1,KTi2F9,False,-5.816,-0.3645,0.0833,-5.0,-2.5482,2.4518,0.7041
Na1Sc3F9Cl1_icsd_018100_2,NaSc3ClF9,False,-5.811,-0.3608,0.0714,-5.0,-5.0,0.0,0.6611
Na1Ti2F9_icsd_084364_1,NaTi2F9,False,-5.776,-0.3327,0.0833,-5.0,-2.9437,2.0563,0.6939
Li1Sc3F9Br1_icsd_018100_2,LiSc3BrF9,False,-5.86,-0.3218,0.0714,-5.0,-5.0,0.0,0.6568
Na1Sc3F9Br1_icsd_018100_2,NaSc3BrF9,False,-5.791,-0.3194,0.0714,-5.0,-5.0,0.0,0.6565
Li1Hf1Al2Br11_icsd_081223_1,LiHfAl2Br11,False,-3.519,-0.3081,0.0667,-5.0,-3.3118,1.6882,0.6734
Na1Sc2Ti1F11_icsd_081223_1,NaSc2TiF11,False,-6.146,-0.2923,0.0667,-5.0,-2.3557,2.6443,0.6969
Li1Sc2Ti1F11_icsd_081223_1,LiSc2TiF11,False,-6.199,-0.2666,0.0667,-5.0,-3.0907,1.9093,0.6712
Na1Sc3Br8I2_icsd_067711_1,NaSc3(IBr4)2,False,-3.96,-0.2617,0.0714,-5.0,-1.0493,3.9507,0.7379
Li1Sc3Br8I2_icsd_067711_1,LiSc3(IBr4)2,False,-3.984,-0.2583,0.0714,-5.0,-1.2033,3.7967,0.7341
K1Sc3F8Br2_icsd_067711_1,KSc3(BrF4)2,False,-5.736,-0.2506,0.0714,-5.0,-5.0,0.0,0.6489
Li1Ti2Zn1F11_icsd_078867_1,LiTi2ZnF11,False,-5.448,-0.2304,0.0667,-5.0,-3.6607,1.3393,0.6608
K1Sc2Ti1F11_icsd_081223_1,KSc2TiF11,False,-6.118,-0.229,0.0667,-5.0,-5.0,0.0,0.6458
Li1Ti2Hg1F11_icsd_078867_2,LiTi2HgF11,False,-5.199,-0.2242,0.0667,-5.0,-5.0,0.0,0.6453
Na1Hf1Al2Br11_icsd_081223_1,NaHfAl2Br11,False,-3.423,-0.2213,0.0667,-5.0,-5.0,0.0,0.645
Li1Sc3F8I2_icsd_067711_1,LiSc3(IF4)2,False,-5.612,-0.2045,0.0714,-5.0,-5.0,0.0,0.6438
Na1W2Zn4N7_icsd_100778_1,NaZn4W2N7,False,-6.269,-0.1903,0.0714,-3.8693,-0.6435,3.2258,0.6924
Na1La1N8P4_icsd_001838_1,NaLa(PN2)4,False,-7.497,-0.1895,0.0714,-5.0,-0.7279,4.2721,0.737
K3W1N3_icsd_074969_1,K3WN3,False,-5.785,-0.1867,0.4286,-0.9706,0.0,0.9706,0.7617
Li1Ti1F5_icsd_064674_2,LiTiF5,False,-5.725,-0.1791,0.1429,-5.0,-3.0518,1.9482,0.6725
Li1Sc3F9I1_icsd_018100_2,LiSc3IF9,False,-5.838,-0.168,0.0714,-5.0,-5.0,0.0,0.6397
Na2Hf1O3_icsd_025019_1,Na2HfO3,False,-6.937,-0.1673,0.3333,-2.9538,0.0,2.9538,0.7715
K1Sc3Br2I8_icsd_067711_1,KSc3(I4Br)2,False,-3.534,-0.1564,0.0714,-5.0,-5.0,0.0,0.6384
Na2Zr1O3_icsd_025019_1,Na2ZrO3,False,-6.597,-0.1544,0.3333,-2.9245,0.0,2.9245,0.7696
K3B1O3_icsd_391170_1,K3BO3,False,-5.462,-0.1527,0.4286,-2.3278,0.0,2.3278,0.7859
Li1W2Zn4N7_icsd_100778_1,LiZn4W2N7,False,-6.362,-0.1518,0.0714,-4.6113,-1.4279,3.1834,0.7086
Li1La1N8P4_icsd_280042_2,LiLa(PN2)4,False,-7.517,-0.1488,0.0714,-5.0,-2.0556,2.9444,0.6866
K1W1F4N1_icsd_072740_1,KWNF4,False,-6.137,-0.1454,0.1429,-3.8256,-2.2306,1.595,0.637
Li1Sc2Y1F2Br8_icsd_408052_1,LiYSc2(Br4F)2,False,-4.548,-0.1444,0.0714,-5.0,-3.306,1.694,0.6559
K1Y1S2_icsd_420136_1,KYS2,True,-5.622,-0.1385,0.25,-2.7702,0.0,2.7702,0.7074
Li1Sc3F6Br4_icsd_060959_1,LiSc3(Br2F3)2,False,-5.368,-0.1374,0.0714,-5.0,-3.032,1.968,0.6582
Li1Hf2N3_icsd_088097_1,LiHf2N3,False,-8.745,-0.1294,0.1667,-2.235,-0.2948,1.9401,0.6686
Li1Ge2N3_icsd_034118_1,LiGe2N3,True,-6.358,-0.1284,0.1667,-2.0581,-0.9109,1.1472,0.6562
Li1Sc1Y2Cl2Br8_icsd_408052_1,LiY2Sc(Br4Cl)2,False,-4.331,-0.1282,0.0714,-5.0,-3.1869,1.8131,0.6554
Li1Hf2Br7O1_icsd_161499_2,LiHf2Br7O,False,-4.869,-0.1276,0.0909,-5.0,-2.0456,2.9544,0.6872
Na1Y1N8P4_icsd_037011_1,NaY(PN2)4,False,-7.581,-0.1269,0.0714,-4.9383,-0.8309,4.1073,0.7264
Li2Hf1N2_Li2Hf1N2_sg71_icsd_641302_2_1,Li2HfN2,False,-6.927,-0.1266,0.4,-1.2,0.0,1.2,0.7496
Na1Sc3Cl2I8_icsd_067711_1,NaSc3(I4Cl)2,False,-3.733,-0.123,0.0714,-5.0,-1.4203,3.5797,0.7142
Na3O4P1_icsd_076969_1,Na3PO4,True,-5.771,-0.1229,0.375,-3.1818,-0.179,3.0028,0.778
K3W1S3N1_icsd_098651_1,K3WS3N,False,-5.178,-0.122,0.375,-1.8536,-1.0216,0.832,0.7324
Na1Sc1S2_icsd_153678_1,NaScS2,True,-5.419,-0.1212,0.25,-2.4956,-0.0347,2.4609,0.7001
Na2Hf1S3_icsd_261236_1,Na2HfS3,False,-5.37,-0.1189,0.3333,-2.4281,-0.4539,1.9742,0.7363
K1Sb2F11_icsd_420871_1,KSb2F11,True,-4.539,-0.1189,0.0714,-5.0,-5.0,0.0,0.6342
Na1Sc3F8Br2_icsd_067711_1,NaSc3(BrF4)2,False,-5.746,-0.118,0.0714,-5.0,-5.0,0.0,0.6341
Li2Zr1Br6_Zn1Sb2S6_sg148_icsd_078684_1_1,Li2ZrBr6,False,-3.77,-0.1178,0.2222,-4.389,-1.7546,2.6344,0.7136
Li2Hf1Br6_Zn1Sb2S6_sg148_icsd_078684_1_1,Li2HfBr6,False,-3.952,-0.1167,0.2222,-4.63,-1.3193,3.3107,0.7285
Na2Zr1S3_icsd_412158_1,Na2ZrS3,False,-5.098,-0.1165,0.3333,-2.3295,-0.4974,1.8321,0.7342
Li1Al1O2_icsd_656277_1,LiAlO2,True,-6.641,-0.1161,0.25,-3.8337,-0.5151,3.3185,0.7112
Li1Al3Cl2Br8_icsd_020114_1,LiAl3(Br4Cl)2,False,-3.387,-0.1154,0.0714,-5.0,-2.431,2.569,0.6767
K1Al1S2_icsd_170788_1,KAlS2,False,-4.586,-0.1112,0.25,-2.9635,-0.9027,2.0608,0.6875
Li1Ti2N3_icsd_088097_1,LiTi2N3,False,-7.728,-0.1096,0.1667,-1.954,-0.639,1.315,0.6575
K1Sc1S2_icsd_262056_1,KScS2,False,-5.401,-0.1088,0.25,-2.6508,0.0,2.6508,0.7021
Na2Sn1O3_icsd_091132_1,Na2SnO3,True,-5.323,-0.1082,0.3333,-3.093,-0.7873,2.3057,0.7498
K2W1Ge1N4_icsd_034564_1,K2GeWN4,False,-6.583,-0.1081,0.25,-1.4229,-0.434,0.9889,0.6664
Na1Sc1Y2Cl2Br8_icsd_408052_1,NaY2Sc(Br4Cl)2,False,-4.293,-0.1078,0.0714,-5.0,-3.9732,1.0268,0.6444
Li1Al3Br8I2_icsd_020114_1,LiAl3(IBr4)2,False,-3.195,-0.1059,0.0714,-5.0,-2.2047,2.7953,0.6794
Li1Sc3Br2I8_icsd_067711_1,LiSc3(I4Br)2,False,-3.502,-0.1017,0.0714,-5.0,-4.2431,0.7569,0.6407
K6W1P4_icsd_280584_1,K6P4W,False,-3.87,-0.1008,0.5455,-0.7571,-0.0959,0.6613,0.7806
Na1Sc3F6Br4_icsd_060959_1,NaSc3(Br2F3)2,False,-5.302,-0.0988,0.0714,-5.0,-4.5147,0.4853,0.3541
Li1Hf2Cl2Br7_icsd_088843_2,LiHf2Br7Cl2,False,-4.276,-0.0981,0.0833,-5.0,-2.2154,2.7846,0.3968
Li2Hf1O3_icsd_089538_1,Li2HfO3,False,-7.298,-0.098,0.3333,-3.4768,-0.0438,3.4331,0.4883
Na1Hf2Br8I1_icsd_027737_2,NaHf2IBr8,False,-4.038,-0.0942,0.0833,-5.0,-2.1622,2.8378,0.3974
Li1Sc1I4_icsd_104188_2,LiScI4,False,-3.443,-0.0936,0.1667,-4.156,-0.8696,3.2864,0.4347
K3La1W1N4_icsd_078975_1,K3LaWN4,False,-6.265,-0.0935,0.3333,-1.2511,0.0,1.2511,0.445
Li4W1O5_icsd_002403_1,Li4WO5,True,-6.44,-0.091,0.4,-3.5553,-1.2058,2.3495,0.482
Na2Hf1F6_icsd_068980_1,Na2HfF6,False,-5.905,-0.091,0.2222,-5.0,-0.5118,4.4882,0.469
Li1Sc1Br4_icsd_104188_2,LiScBr4,False,-3.951,-0.0908,0.1667,-4.952,-0.8427,4.1093,0.4528
Li1Sc2Zr1Br11_icsd_081223_1,LiZrSc2Br11,False,-3.974,-0.0905,0.0667,-5.0,-3.594,1.406,0.3632
K2Hf1W1N4_icsd_015618_1,K2HfWN4,False,-7.504,-0.09,0.25,-1.2107,0.0,1.2107,0.3865
Li2Ti1N2_icsd_071626_2,Li2TiN2,False,-6.28,-0.0898,0.4,-1.0773,0.0,1.0773,0.4614
K1La1N3P1_icsd_249567_1,KLaPN3,False,-6.787,-0.0856,0.1667,-1.2767,0.0,1.2767,0.3754
Na2Hf1N2_icsd_095112_2,Na2HfN2,False,-6.253,-0.084,0.4,-0.2907,-0.0,0.2907,0.4523
K2W1Si1N4_icsd_036644_2,K2SiWN4,False,-6.959,-0.0832,0.25,-1.3035,0.0,1.3035,0.3872
Li2Sn1F6_icsd_023173_1,Li2SnF6,False,-4.866,-0.0827,0.2222,-5.0,-3.2101,1.7899,0.3887
K4Hf1O4_icsd_000158_1,K4HfO4,False,-5.695,-0.0812,0.4444,-2.0688,0.0,2.0688,0.4958
Li1Y3Br9I1_icsd_010384_2,LiY3IBr9,False,-3.94,-0.0811,0.0714,-5.0,-5.0,0.0,0.3478
Li1Sc3F8Br2_icsd_067711_1,LiSc3(BrF4)2,False,-5.777,-0.081,0.0714,-5.0,-5.0,0.0,0.3478
Na1Cd1P1_icsd_009571_1,NaCdP,False,-2.869,-0.0806,0.3333,-1.1051,-0.3913,0.7137,0.4362
K1Sc1Y2Br8I2_icsd_408052_1,KY2Sc(IBr4)2,False,-4.099,-0.0798,0.0714,-5.0,-5.0,0.0,0.3477
Li1Sc3Cl1Br9_icsd_018100_2,LiSc3Br9Cl,False,-3.806,-0.0791,0.0714,-5.0,-5.0,0.0,0.3476
Li2Ti1O3_icsd_089538_1,Li2TiO3,True,-6.694,-0.0775,0.3333,-3.7042,-0.6393,3.0649,0.4778
Li2Hf1W1N4_icsd_183705_1,Li2HfWN4,False,-7.845,-0.0744,0.25,-2.1145,-1.3098,0.8047,0.3739
K2Zr1W1N4_icsd_015618_1,K2ZrWN4,False,-7.276,-0.0727,0.25,-1.1192,0.0,1.1192,0.3845
Na1Y3Br9I1_icsd_018100_2,NaY3IBr9,False,-3.911,-0.0714,0.0714,-5.0,-5.0,0.0,0.3472
K3Al1S3_icsd_016534_1,K3AlS3,False,-4.06,-0.0712,0.4286,-2.1282,-0.3485,1.7797,0.4742
Na4Zn1N2_icsd_067262_1,Na4ZnN2,False,-3.276,-0.0707,0.5714,-0.165,0.0,0.165,0.4978
Li2Zr1O3_icsd_089538_1,Li2ZrO3,True,-6.946,-0.0707,0.3333,-3.4115,-0.3826,3.0289,0.4782
Li2W1Ge1N4_icsd_193838_2,Li2GeWN4,False,-6.946,-0.0705,0.25,-2.0849,-1.3832,0.7017,0.3721
Na1Sc3Br1I9_icsd_018100_2,NaSc3I9Br,False,-3.281,-0.0691,0.0714,-5.0,-5.0,0.0,0.3471
Na1Zn1N1_icsd_073529_2,NaZnN,False,-3.639,-0.0686,0.3333,-0.4394,0.0,0.4394,0.4346
K1W1N4P1_icsd_083449_2,KPWN4,False,-7.603,-0.0683,0.1429,-2.4578,-0.4414,2.0164,0.3881
K1W1Zn1N3_icsd_047177_1,KZnWN3,False,-6.492,-0.0682,0.1667,-1.9444,-0.4515,1.4929,0.3744
K1Cd1P1_icsd_001130_5,KCdP,False,-2.81,-0.0675,0.3333,-1.0556,-0.4011,0.6545,0.4347
Li1Sc2Al1Cl2Br8_icsd_422132_1,LiSc2Al(Br4Cl)2,False,-3.87,-0.0671,0.0714,-5.0,-5.0,0.0,0.347
Na1Hf2Cl1Br8_icsd_027737_2,NaHf2Br8Cl,False,-4.132,-0.0661,0.0833,-5.0,-2.3401,2.6599,0.3929
Li4Si1O4_icsd_202818_1,Li4SiO4,True,-6.022,-0.0657,0.4444,-3.466,-0.5891,2.8769,0.5051
Na1Y1Al2Cl2Br8_icsd_408052_1,NaYAl2(Br4Cl)2,False,-3.674,-0.0648,0.0714,-5.0,-5.0,0.0,0.3469
Li4Ge1O4_icsd_065177_1,Li4GeO4,True,-5.563,-0.064,0.4444,-3.4585,-1.2892,2.1693,0.4893
Li1Sc1Y1Br7_icsd_408563_1,LiYScBr7,False,-4.147,-0.0635,0.1,-5.0,-1.194,3.806,0.4353
K2Sn1F6_icsd_062134_1,K2SnF6,False,-4.707,-0.0635,0.2222,-5.0,-2.3984,2.6016,0.4111
Li2W1Si1N4_icsd_183705_2,Li2SiWN4,False,-7.352,-0.0626,0.25,-2.0514,-1.3519,0.6995,0.3718
Li1Zr2N3_icsd_088097_1,LiZr2N3,False,-8.111,-0.0617,0.1667,-1.7087,-0.709,0.9998,0.3671
K2Hf1Br6_icsd_035557_1,K2HfBr6,False,-3.903,-0.0607,0.2222,-4.72,-1.6778,3.0422,0.4352
Na2Zr1Br6_icsd_027016_1,Na2ZrBr6,False,-3.64,-0.0595,0.2222,-4.09,-1.9355,2.1545,0.4154
Li2Zr1S3_icsd_088097_1,Li2ZrS3,False,-5.332,-0.0594,0.3333,-2.4715,-1.0516,1.4199,0.4392
Na2Ti1Zn3N4_icsd_033279_1,Na2TiZn3N4,False,-4.907,-0.0591,0.2,-0.7351,0.0,0.7351,0.3726
K1Al3Br9I1_icsd_281588_2,KAl3IBr9,False,-3.052,-0.0589,0.0714,-5.0,-5.0,0.0,0.3465
K1Hf2Br8I1_icsd_027737_2,KHf2IBr8,False,-4.055,-0.0585,0.0833,-5.0,-3.027,1.973,0.3701
Li1Hf2Br8I1_icsd_421981_1,LiHf2IBr8,False,-4.06,-0.0584,0.0833,-5.0,-2.431,2.569,0.391
K2Zr1Br6_icsd_035557_1,K2ZrBr6,False,-3.722,-0.0576,0.2222,-4.666,-1.9325,2.7335,0.4281
Na1Sc3F8Cl2_icsd_067711_1,NaSc3(ClF4)2,False,-5.859,-0.0572,0.0714,-5.0,-5.0,0.0,0.3464
Na5Ti1N3_icsd_416952_1,Na5TiN3,False,-4.46,-0.0557,0.5556,-0.167,-0.0,0.167,0.4926
Li1Y1Al2F2Br8_icsd_408052_1,LiYAl2(Br4F)2,False,-4.052,-0.0538,0.0714,-5.0,-5.0,0.0,0.3462
K1Hf1Br5_icsd_069563_1,KHfBr5,False,-4.011,-0.0537,0.1429,-5.0,-2.8483,2.1517,0.392
Na1Hf1Br5_icsd_069563_1,NaHfBr5,False,-3.954,-0.0526,0.1429,-5.0,-2.283,2.717,0.4014
Na2Hf1Br6_icsd_027016_1,Na2HfBr6,False,-3.82,-0.0512,0.2222,-4.142,-1.4017,2.7403,0.4279
Na1Y2Al1Br8I2_icsd_408052_1,NaY2Al(IBr4)2,False,-3.797,-0.0504,0.0714,-5.0,-5.0,0.0,0.3461
Li1Sc1Al2F2Br8_icsd_408052_1,LiScAl2(Br4F)2,False,-3.967,-0.0503,0.0714,-5.0,-5.0,0.0,0.346
K1Sc2Y1Cl2Br8_icsd_408052_1,KYSc2(Br4Cl)2,False,-4.159,-0.0502,0.0714,-5.0,-5.0,0.0,0.346
Li1La1Hf2N4_icsd_097557_2,LiLaHf2N4,False,-8.489,-0.0492,0.125,-2.6284,-0.126,2.5024,0.3944
K2W1Zn2N4_icsd_074020_1,K2Zn2WN4,False,-5.569,-0.049,0.2222,-0.9214,-0.1246,0.7968,0.3751
Na1Sc1N8P4_icsd_037011_1,NaSc(PN2)4,False,-7.509,-0.0485,0.0714,-3.841,-1.161,2.6801,0.3842
Li2Ge1O3_icsd_422150_1,Li2GeO3,True,-5.865,-0.0485,0.3333,-3.895,-1.8653,2.0297,0.4521
Na1Sc2Sn1F11_icsd_078867_1,NaSc2SnF11,False,-5.725,-0.0465,0.0667,-5.0,-3.5895,1.4105,0.3608
Na1Al3Br9I1_icsd_028012_2,NaAl3IBr9,False,-3.021,-0.0464,0.0714,-5.0,-5.0,0.0,0.3458
K2Si1S3_icsd_409804_1,K2SiS3,False,-4.464,-0.0463,0.3333,-2.5789,-1.2572,1.3216,0.4362
Na1Sc1Al2Cl2Br8_icsd_408052_1,NaScAl2(Br4Cl)2,False,-3.589,-0.0462,0.0714,-5.0,-5.0,0.0,0.3458
K1Sc1Al2Cl2Br8_icsd_408052_1,KScAl2(Br4Cl)2,False,-3.621,-0.045,0.0714,-5.0,-5.0,0.0,0.3458
K2Zr3S7_icsd_061050_1,K2Zr3S7,False,-5.838,-0.0436,0.1667,-2.6471,-1.1794,1.4677,0.3687
Li1Sc3Br9I1_icsd_018100_2,LiSc3IBr9,False,-3.763,-0.0431,0.0714,-5.0,-5.0,0.0,0.3457
Li1Y1N8P4_icsd_280042_2,LiY(PN2)4,False,-7.555,-0.043,0.0714,-4.0143,-2.5134,1.5009,0.3568
Li1Hf2Cd1Br11_icsd_078867_1,LiHf2CdBr11,False,-3.673,-0.0428,0.0667,-5.0,-2.9627,2.0373,0.3789
K1Zr1Br5_icsd_069563_1,KZrBr5,False,-3.786,-0.0424,0.1429,-5.0,-4.072,0.928,0.3658
K2Zr1W3N8_icsd_020114_1,K2ZrW3N8,False,-8.073,-0.0421,0.1429,-2.1319,-0.6429,1.489,0.3685
Li1Sc3Br6S2_icsd_412467_1,LiSc3(SBr3)2,False,-4.681,-0.0419,0.0833,-5.0,-2.2642,2.7358,0.3928
K2Hf1W3N8_icsd_020114_1,K2HfW3N8,False,-8.203,-0.0417,0.1429,-2.2225,-0.6463,1.5762,0.3694
K1Zr1Al2Br11_icsd_081223_1,KZrAl2Br11,False,-3.501,-0.0415,0.0667,-5.0,-4.0285,0.9715,0.3557
K2Zn1S2_icsd_065454_1,K2ZnS2,False,-3.413,-0.0415,0.4,-2.0551,-0.6885,1.3666,0.4581
Li1Al1Br4_icsd_165607_2,LiAlBr4,False,-3.338,-0.0413,0.1667,-4.006,-1.7099,2.2961,0.4098
Na2Zr1N2_icsd_095112_2,Na2ZrN2,False,-5.879,-0.0409,0.4,-0.1362,0.0,0.1362,0.4482
K2Hf1S3_icsd_025019_1,K2HfS3,False,-5.304,-0.0403,0.3333,-2.3769,-0.7189,1.6579,0.4426
K1Hf2Cl1Br8_icsd_027737_2,KHf2Br8Cl,False,-4.141,-0.0402,0.0833,-5.0,-3.4541,1.5459,0.3643
Li1Hf2Hg1Br11_icsd_078867_1,LiHf2HgBr11,False,-3.547,-0.0399,0.0667,-5.0,-3.5605,1.4395,0.3608
Na1Zr1Br5_icsd_069563_1,NaZrBr5,False,-3.73,-0.0391,0.1429,-4.638,-3.542,1.096,0.3655
K2Ti1W1N4_icsd_034564_1,K2TiWN4,False,-7.09,-0.0386,0.25,-0.7895,-0.172,0.6175,0.3761
Li1Al1Si1O4_icsd_022015_1,LiAlSiO4,True,-7.225,-0.0382,0.1429,-4.0903,-1.3897,2.7006,0.4153
K4Hf1S4_icsd_037268_1,K4HfS4,False,-4.631,-0.037,0.4444,-1.9607,-0.3303,1.6304,0.4751
K4Sn1S4_icsd_280251_1,K4SnS4,False,-3.83,-0.0368,0.4444,-2.2058,-1.1167,1.0891,0.4647
K2W3Sn1N8_icsd_020114_1,K2SnW3N8,False,-7.598,-0.0362,0.1429,-1.8668,-0.7159,1.1509,0.364
Na1Sc1Al2F2Br8_icsd_408052_1,NaScAl2(Br4F)2,False,-3.933,-0.0359,0.0714,-5.0,-5.0,0.0,0.3452
Li2Zn1Si1O4_icsd_423404_1,Li2ZnSiO4,True,-6.091,-0.0358,0.25,-3.9146,-1.7486,2.166,0.3964
K1Y1Al2Br8I2_icsd_408052_1,KYAl2(IBr4)2,False,-3.479,-0.0356,0.0714,-5.0,-5.0,0.0,0.3452
Li1Sc1Al1Br7_icsd_085712_1,LiScAlBr7,False,-3.649,-0.0355,0.1,-5.0,-2.6107,2.3893,0.389
Li2Si1O3_icsd_422150_1,Li2SiO3,True,-6.551,-0.0355,0.3333,-3.7855,-1.0875,2.698,0.4668
Li2Cd1Ge1O4_icsd_415452_1,Li2CdGeO4,True,-5.427,-0.0351,0.25,-3.8558,-2.0655,1.7903,0.3621
K2Zr1S3_icsd_025019_1,K2ZrS3,False,-5.04,-0.0342,0.3333,-2.2692,-0.7164,1.5527,0.4411
Li1Sc2Hg1I9_icsd_281502_1,LiSc2HgI9,False,-2.983,-0.034,0.0769,-5.0,-3.1504,1.8496,0.3665
K2Ti1W3N8_icsd_020114_1,K2TiW3N8,False,-7.99,-0.0338,0.1429,-2.1867,-0.7079,1.4788,0.3675
Li1La2N4P1_icsd_071623_1,LiLa2PN4,False,-7.227,-0.0337,0.125,-2.4954,-0.8355,1.6598,0.3664
K1Al1Br4_icsd_169708_1,KAlBr4,False,-3.31,-0.0336,0.1667,-4.41,-2.0396,2.3704,0.3946
Na1Sc3Cl2Br8_icsd_067711_1,NaSc3(Br4Cl)2,False,-4.03,-0.0335,0.0714,-5.0,-5.0,0.0,0.3451
K3Y1W1N4_icsd_078975_1,K3YWN4,False,-6.433,-0.0334,0.3333,-1.0707,0.0,1.0707,0.4397
K1Sn1F5_icsd_069563_1,KSnF5,False,-4.726,-0.0331,0.1429,-5.0,-4.058,0.942,0.3655
K4Zr1S4_icsd_037268_1,K4ZrS4,False,-4.451,-0.033,0.4444,-1.9247,-0.3733,1.5514,0.4738
K2Si2S5_icsd_411028_1,K2Si2S5,False,-4.754,-0.0328,0.2222,-2.8909,-1.9255,0.9654,0.366
K4Si1S4_icsd_245409_1,K4SiS4,False,-4.075,-0.0327,0.4444,-1.9895,-0.8973,1.0922,0.4658
Li2Cd1Si1O4_icsd_073200_1,Li2CdSiO4,True,-5.939,-0.0326,0.25,-3.8598,-2.083,1.7768,0.3618
Li1Hf1Zn2Br9_icsd_180336_2,LiHfZn2Br9,False,-3.298,-0.0324,0.0769,-5.0,-2.5999,2.4001,0.3858
K1Sc2Al1Cl2Br8_icsd_072364_2,KSc2Al(Br4Cl)2,False,-3.869,-0.0323,0.0714,-5.0,-5.0,0.0,0.345
K1Sc1Al2Br8I2_icsd_408052_1,KScAl2(IBr4)2,False,-3.399,-0.0318,0.0714,-5.0,-5.0,0.0,0.345
K1Al1Si1S4_icsd_073694_2,KAlSiS4,False,-4.896,-0.0316,0.1429,-3.1843,-2.018,1.1663,0.3401
Li2Zn1Ge1O4_icsd_170108_2,Li2ZnGeO4,True,-5.574,-0.0313,0.25,-3.9514,-1.751,2.2004,0.3967
K2Ti1W2N6_icsd_020837_1,K2Ti(WN3)2,False,-7.694,-0.0313,0.1818,-1.4775,-0.353,1.1245,0.3709
Na1Hf2Cd1Br11_icsd_078867_1,NaHf2CdBr11,False,-3.657,-0.0313,0.0667,-5.0,-3.275,1.725,0.3635
Na1Hf2Hg1Br11_icsd_078867_1,NaHf2HgBr11,False,-3.532,-0.0294,0.0667,-5.0,-4.047,0.953,0.3548
Li1Sc2Hg1Br9_icsd_281502_1,LiSc2HgBr9,False,-3.439,-0.0291,0.0769,-5.0,-3.669,1.331,0.3604
K1W1Cd1N3_icsd_030910_1,KCdWN3,False,-6.325,-0.0287,0.1667,-1.147,-0.8025,0.3445,0.3574
K1Hf1Br4I1_icsd_009027_1,KHfIBr4,False,-3.968,-0.0283,0.1429,-4.572,-2.5148,2.0572,0.3867
K6W1N4_icsd_280585_1,K6WN4,False,-4.693,-0.0271,0.5455,-0.0993,-0.0,0.0993,0.4875
Na1Sc2F6Br1_icsd_035428_1,NaSc2BrF6,False,-5.895,-0.0271,0.1,-5.0,-0.7497,4.2503,0.4432
